Customer.ID,Customer.Name,Segment
CR-126251,Corey Roper,Home Office
CR-126251,Corey Roper,Home Office
CR-126251,Corey Roper,Home Office
CR-126251,Corey Roper,Home Office
AB-101651,Alan Barnes,Consumer
AB-101651,Alan Barnes,Consumer
LE-168101,Laurel Elliston,Consumer
VM-218351,Vivian Mathis,Consumer
LS-172001,Luke Schmidt,Corporate
BT-114401,Bobby Trafton,Consumer
BT-114401,Bobby Trafton,Consumer
BT-114401,Bobby Trafton,Consumer
SG-206051,Speros Goranitis,Consumer
SG-206051,Speros Goranitis,Consumer
SO-203351,Sean O'Donnell,Consumer
SO-203351,Sean O'Donnell,Consumer
MG-176951,Maureen Gnade,Consumer
MG-176951,Maureen Gnade,Consumer
MG-176951,Maureen Gnade,Consumer
IG-150851,Ivan Gibson,Consumer
IG-150851,Ivan Gibson,Consumer
NP-183251,Naresj Patel,Consumer
NP-183251,Naresj Patel,Consumer
NP-183251,Naresj Patel,Consumer
NP-183251,Naresj Patel,Consumer
VM-216851,Valerie Mitchum,Home Office
ON-187151,Odella Nelson,Corporate
JD-157901,John Dryer,Consumer
JD-157901,John Dryer,Consumer
JD-157901,John Dryer,Consumer
DS-130301,Darrin Sayre,Home Office
DS-130301,Darrin Sayre,Home Office
DS-130301,Darrin Sayre,Home Office
DS-130301,Darrin Sayre,Home Office
DS-130301,Darrin Sayre,Home Office
JW-152201,Jane Waco,Corporate
JW-152201,Jane Waco,Corporate
JW-152201,Jane Waco,Corporate
BS-118001,Bryan Spruell,Home Office
PM-189401,Paul MacIntyre,Consumer
KN-163901,Katherine Nockton,Corporate
HH-150101,Hilary Holden,Corporate
AB-101051,Adrian Barton,Consumer
RW-195401,Rick Wilson,Corporate
RW-195401,Rick Wilson,Corporate
RW-195401,Rick Wilson,Corporate
RW-195401,Rick Wilson,Corporate
RW-195401,Rick Wilson,Corporate
EJ-137201,Ed Jacobs,Consumer
EJ-137201,Ed Jacobs,Consumer
EJ-137201,Ed Jacobs,Consumer
LD-170051,Lisa DeCherney,Consumer
LD-170051,Lisa DeCherney,Consumer
EH-137651,Edward Hooks,Corporate
BD-116201,Brian DeCherney,Consumer
BD-116201,Brian DeCherney,Consumer
HW-149351,Helen Wasserman,Corporate
HW-149351,Helen Wasserman,Corporate
HW-149351,Helen Wasserman,Corporate
CS-121751,Charles Sheldon,Corporate
VW-217751,Victoria Wilson,Corporate
VW-217751,Victoria Wilson,Corporate
VW-217751,Victoria Wilson,Corporate
VW-217751,Victoria Wilson,Corporate
VW-217751,Victoria Wilson,Corporate
EM-140951,Eudokia Martin,Corporate
EM-140951,Eudokia Martin,Corporate
EM-140951,Eudokia Martin,Corporate
EM-140951,Eudokia Martin,Corporate
EM-140951,Eudokia Martin,Corporate
MG-178751,Michael Grace,Home Office
MG-178751,Michael Grace,Home Office
MP-174701,Mark Packer,Home Office
MP-174701,Mark Packer,Home Office
MC-176351,Matthew Clasen,Corporate
BB-115451,Brenda Bowman,Corporate
BB-115451,Brenda Bowman,Corporate
TZ-214451,Tom Zandusky,Corporate
TZ-214451,Tom Zandusky,Corporate
TZ-214451,Tom Zandusky,Corporate
TZ-214451,Tom Zandusky,Corporate
ZC-219101,Zuschuss Carroll,Consumer
AB-106001,Ann Blume,Corporate
JE-156101,Jim Epp,Corporate
JE-161651,Justin Ellison,Corporate
JC-153401,Jasper Cacioppo,Consumer
TZ-214451,Tom Zandusky,Corporate
TZ-214451,Tom Zandusky,Corporate
BG-116951,Brooke Gillingham,Corporate
FG-142601,Frank Gastineau,Home Office
JH-154301,Jennifer Halladay,Consumer
JL-155051,Jeremy Lonsdale,Consumer
NM-185201,Neoma Murray,Consumer
DB-136601,Duane Benoit,Consumer
DB-136601,Duane Benoit,Consumer
KL-166451,Ken Lonsdale,Consumer
KL-166451,Ken Lonsdale,Consumer
KL-166451,Ken Lonsdale,Consumer
KL-166451,Ken Lonsdale,Consumer
KL-166451,Ken Lonsdale,Consumer
SW-202751,Scott Williamson,Consumer
SW-202751,Scott Williamson,Consumer
SW-202751,Scott Williamson,Consumer
SW-202751,Scott Williamson,Consumer
KB-162401,Karen Bern,Corporate
KB-162401,Karen Bern,Corporate
KB-162401,Karen Bern,Corporate
PP-189551,Paul Prost,Home Office
PP-189551,Paul Prost,Home Office
SF-200651,Sandra Flanagan,Consumer
SS-208751,Sung Shariari,Consumer
SS-208751,Sung Shariari,Consumer
SH-199751,Sally Hughsby,Corporate
PS-187601,Pamela Stobb,Consumer
PS-187601,Pamela Stobb,Consumer
NR-185501,Nick Radford,Consumer
NR-185501,Nick Radford,Consumer
RB-193301,Randy Bradley,Consumer
BS-117551,Bruce Stewart,Consumer
JJ-157601,Joel Jenkins,Home Office
JJ-157601,Joel Jenkins,Home Office
JJ-157601,Joel Jenkins,Home Office
JJ-157601,Joel Jenkins,Home Office
CC-125501,Clay Cheatham,Consumer
RB-193601,Raymond Buch,Consumer
RB-193601,Raymond Buch,Consumer
PF-191201,Peter Fuller,Consumer
PF-191201,Peter Fuller,Consumer
DW-135401,Don Weiss,Consumer
RF-193451,Randy Ferguson,Corporate
KM-162251,Kalyca Meade,Corporate
KM-162251,Kalyca Meade,Corporate
NS-185051,Neola Schneider,Consumer
AF-108701,Art Ferguson,Consumer
AF-108701,Art Ferguson,Consumer
AF-108701,Art Ferguson,Consumer
DB-132701,Deborah Brumfield,Home Office
GH-146651,Greg Hansen,Consumer
BT-115301,Bradley Talbott,Home Office
PO-191951,Phillina Ober,Home Office
PO-191951,Phillina Ober,Home Office
MC-175751,Matt Collins,Consumer
MC-175751,Matt Collins,Consumer
KD-164951,Keith Dawkins,Corporate
KD-164951,Keith Dawkins,Corporate
KT-164651,Kean Takahito,Consumer
KT-164651,Kean Takahito,Consumer
ER-138551,Elpida Rittenbach,Corporate
JL-158351,John Lee,Consumer
DB-134051,Denny Blanton,Consumer
GZ-145451,George Zrebassa,Corporate
TT-212201,Thomas Thornton,Consumer
CK-122051,Chloris Kastensmidt,Consumer
TN-210401,Tanja Norvell,Home Office
BO-113501,Bill Overfelt,Corporate
BO-113501,Bill Overfelt,Corporate
GZ-144701,Gary Zandusky,Consumer
NF-183851,Natalie Fritzler,Consumer
NB-186551,Nona Balk,Corporate
DO-136451,Doug O'Connell,Consumer
DO-136451,Doug O'Connell,Consumer
DO-136451,Doug O'Connell,Consumer
TM-214901,Tony Molinari,Consumer
MG-176951,Maureen Gnade,Consumer
KE-164201,Katrina Edelman,Corporate
TT-212201,Thomas Thornton,Consumer
AB-102551,Alejandro Ballentine,Home Office
AB-102551,Alejandro Ballentine,Home Office
MF-176651,Maureen Fritzler,Corporate
MF-176651,Maureen Fritzler,Corporate
AB-106001,Ann Blume,Corporate
BM-117851,Bryan Mills,Consumer
BM-117851,Bryan Mills,Consumer
FO-143051,Frank Olsen,Consumer
FO-143051,Frank Olsen,Consumer
CS-124901,Cindy Schnelling,Corporate
JE-157451,Joel Eaton,Consumer
JE-157451,Joel Eaton,Consumer
DB-134051,Denny Blanton,Consumer
IG-150851,Ivan Gibson,Consumer
IG-150851,Ivan Gibson,Consumer
VG-217901,Vivek Gonzalez,Consumer
BE-114551,Brad Eason,Home Office
BE-114551,Brad Eason,Home Office
BE-114551,Brad Eason,Home Office
AB-100601,Adam Bellavance,Home Office
NC-185351,Nick Crebassa,Corporate
LC-169601,Lindsay Castell,Home Office
EN-137801,Edward Nazzal,Consumer
JH-161801,Justin Hirsh,Consumer
LW-172151,Luke Weiss,Consumer
CS-123551,Christine Sundaresam,Consumer
CS-123551,Christine Sundaresam,Consumer
JM-155351,Jessica Myrick,Consumer
SS-205901,Sonia Sunley,Consumer
AC-104501,Amy Cox,Consumer
BO-114251,Bobby Odegard,Consumer
DM-130151,Darrin Martin,Consumer
BO-114251,Bobby Odegard,Consumer
EB-139301,Eric Barreto,Consumer
NR-185501,Nick Radford,Consumer
NR-185501,Nick Radford,Consumer
NR-185501,Nick Radford,Consumer
KW-165701,Kelly Williams,Consumer
JJ-157601,Joel Jenkins,Home Office
CC-125501,Clay Cheatham,Consumer
CA-123101,Christine Abelman,Corporate
CA-119651,Carol Adams,Corporate
JB-154001,Jennifer Braxton,Corporate
PF-191201,Peter Fuller,Consumer
DW-135401,Don Weiss,Consumer
DW-135401,Don Weiss,Consumer
JL-158501,John Lucas,Consumer
NB-186551,Nona Balk,Corporate
TH-211001,Thea Hendricks,Consumer
AF-108701,Art Ferguson,Consumer
TM-210101,Tamara Manning,Consumer
KA-165251,Kelly Andreada,Consumer
MC-175751,Matt Collins,Consumer
KD-164951,Keith Dawkins,Corporate
KT-164651,Kean Takahito,Consumer
DN-136901,Duane Noonan,Consumer
JL-158351,John Lee,Consumer
DB-134051,Denny Blanton,Consumer
GZ-145451,George Zrebassa,Corporate
CK-122051,Chloris Kastensmidt,Consumer
CK-122051,Chloris Kastensmidt,Consumer
HH-150101,Hilary Holden,Corporate
BO-113501,Bill Overfelt,Corporate
GZ-144701,Gary Zandusky,Consumer
GZ-144701,Gary Zandusky,Consumer
GZ-144701,Gary Zandusky,Consumer
NF-183851,Natalie Fritzler,Consumer
DO-136451,Doug O'Connell,Consumer
DO-136451,Doug O'Connell,Consumer
TS-215051,Tony Sayre,Consumer
TG-216401,Trudy Glocke,Consumer
TG-216401,Trudy Glocke,Consumer
TM-214901,Tony Molinari,Consumer
TM-214901,Tony Molinari,Consumer
MG-176951,Maureen Gnade,Consumer
RH-194951,Rick Hansen,Consumer
RH-194951,Rick Hansen,Consumer
KW-165701,Kelly Williams,Consumer
TB-215951,Troy Blackwell,Consumer
MF-176651,Maureen Fritzler,Corporate
KW-165701,Kelly Williams,Consumer
FO-143051,Frank Olsen,Consumer
FO-143051,Frank Olsen,Consumer
SC-208001,Stuart Calhoun,Consumer
SC-208001,Stuart Calhoun,Consumer
RS-194201,Ricardo Sperren,Corporate
RS-194201,Ricardo Sperren,Corporate
VG-217901,Vivek Gonzalez,Consumer
VG-217901,Vivek Gonzalez,Consumer
BE-114551,Brad Eason,Home Office
BE-114551,Brad Eason,Home Office
BE-114551,Brad Eason,Home Office
BE-114551,Brad Eason,Home Office
KB-164051,Katrina Bavinger,Home Office
LC-169601,Lindsay Castell,Home Office
EN-137801,Edward Nazzal,Consumer
EN-137801,Edward Nazzal,Consumer
EN-137801,Edward Nazzal,Consumer
CS-123551,Christine Sundaresam,Consumer
BH-117101,Brosina Hoffman,Consumer
SS-205901,Sonia Sunley,Consumer
AC-104501,Amy Cox,Consumer
BO-114251,Bobby Odegard,Consumer
BO-114251,Bobby Odegard,Consumer
BW-111101,Bart Watters,Corporate
BW-111101,Bart Watters,Corporate
BW-111101,Bart Watters,Corporate
LE-168101,Laurel Elliston,Consumer
LE-168101,Laurel Elliston,Consumer
LE-168101,Laurel Elliston,Consumer
LE-168101,Laurel Elliston,Consumer
LE-168101,Laurel Elliston,Consumer
BT-113951,Bill Tyler,Corporate
CM-122351,Chris McAfee,Consumer
CM-122351,Chris McAfee,Consumer
CM-122351,Chris McAfee,Consumer
JM-161951,Justin MacKendrick,Consumer
JM-161951,Justin MacKendrick,Consumer
FO-143051,Frank Olsen,Consumer
FO-143051,Frank Olsen,Consumer
FO-143051,Frank Olsen,Consumer
DO-136451,Doug O'Connell,Consumer
DO-136451,Doug O'Connell,Consumer
DO-136451,Doug O'Connell,Consumer
DO-136451,Doug O'Connell,Consumer
HZ-149501,Henia Zydlo,Consumer
BS-116651,Brian Stugart,Consumer
BS-116651,Brian Stugart,Consumer
BS-116651,Brian Stugart,Consumer
BS-116651,Brian Stugart,Consumer
BS-116651,Brian Stugart,Consumer
JK-153701,Jay Kimmel,Consumer
JK-153701,Jay Kimmel,Consumer
AS-102401,Alan Shonely,Consumer
AS-102401,Alan Shonely,Consumer
BW-110651,Barry Weirich,Consumer
BW-110651,Barry Weirich,Consumer
BW-110651,Barry Weirich,Consumer
BW-110651,Barry Weirich,Consumer
BW-110651,Barry Weirich,Consumer
BW-110651,Barry Weirich,Consumer
MZ-175151,Mary Zewe,Corporate
MZ-175151,Mary Zewe,Corporate
CC-125501,Clay Cheatham,Consumer
CC-125501,Clay Cheatham,Consumer
CC-125501,Clay Cheatham,Consumer
AG-103901,Allen Goldenen,Consumer
AG-103901,Allen Goldenen,Consumer
SW-203501,Sean Wendt,Home Office
SW-203501,Sean Wendt,Home Office
TC-214751,Tony Chapman,Home Office
TC-214751,Tony Chapman,Home Office
AH-101951,Alan Haines,Corporate
TB-216251,Trudy Brown,Consumer
TB-216251,Trudy Brown,Consumer
TB-216251,Trudy Brown,Consumer
RH-195101,Rick Huthwaite,Home Office
KH-163601,Katherine Hughes,Consumer
KH-163601,Katherine Hughes,Consumer
KH-163601,Katherine Hughes,Consumer
DW-135851,Dorothy Wardle,Corporate
JE-161651,Justin Ellison,Corporate
RB-193301,Randy Bradley,Consumer
AG-103301,Alex Grayson,Consumer
AG-103301,Alex Grayson,Consumer
KM-162251,Kalyca Meade,Corporate
LD-170051,Lisa DeCherney,Consumer
EM-140651,Erin Mull,Consumer
EM-140651,Erin Mull,Consumer
EM-140651,Erin Mull,Consumer
EM-140651,Erin Mull,Consumer
EM-140651,Erin Mull,Consumer
EM-140651,Erin Mull,Consumer
EM-140651,Erin Mull,Consumer
MH-180251,Michelle Huthwaite,Consumer
MH-180251,Michelle Huthwaite,Consumer
MH-180251,Michelle Huthwaite,Consumer
MH-180251,Michelle Huthwaite,Consumer
DM-129551,Dario Medina,Corporate
DM-129551,Dario Medina,Corporate
DM-129551,Dario Medina,Corporate
DM-129551,Dario Medina,Corporate
DM-129551,Dario Medina,Corporate
DM-129551,Dario Medina,Corporate
VP-217301,Victor Preis,Home Office
MD-178601,Michael Dominguez,Corporate
MD-178601,Michael Dominguez,Corporate
BP-111851,Ben Peterman,Corporate
GT-147101,Greg Tran,Consumer
GT-147101,Greg Tran,Consumer
RK-193001,Ralph Kennedy,Consumer
KS-163001,Karen Seio,Corporate
CM-121151,Chad McGuire,Consumer
CK-123251,Christine Kargatis,Home Office
AA-104801,Andrew Allen,Consumer
KD-162701,Karen Daniels,Consumer
BF-110801,Bart Folk,Consumer
BF-110801,Bart Folk,Consumer
BF-110801,Bart Folk,Consumer
BF-110801,Bart Folk,Consumer
BF-110801,Bart Folk,Consumer
BF-110801,Bart Folk,Consumer
JK-153251,Jason Klamczynski,Corporate
JK-153251,Jason Klamczynski,Corporate
JK-153251,Jason Klamczynski,Corporate
JK-153251,Jason Klamczynski,Corporate
JK-153251,Jason Klamczynski,Corporate
JK-153251,Jason Klamczynski,Corporate
RP-192701,Rachel Payne,Corporate
BD-116051,Brian Dahlen,Consumer
CM-123851,Christopher Martinez,Consumer
CM-123851,Christopher Martinez,Consumer
VM-216851,Valerie Mitchum,Home Office
DL-133301,Denise Leinenbach,Consumer
GD-145901,Giulietta Dortch,Corporate
NR-185501,Nick Radford,Consumer
EH-137651,Edward Hooks,Corporate
EH-137651,Edward Hooks,Corporate
EH-137651,Edward Hooks,Corporate
EH-137651,Edward Hooks,Corporate
SJ-205001,Shirley Jackson,Consumer
SJ-205001,Shirley Jackson,Consumer
LC-169301,Linda Cazamias,Corporate
TG-213101,Toby Gnade,Consumer
TG-213101,Toby Gnade,Consumer
EM-139601,Eric Murdock,Consumer
EM-139601,Eric Murdock,Consumer
EM-139601,Eric Murdock,Consumer
EM-139601,Eric Murdock,Consumer
EM-139601,Eric Murdock,Consumer
EM-139601,Eric Murdock,Consumer
EM-139601,Eric Murdock,Consumer
EM-139601,Eric Murdock,Consumer
EM-139601,Eric Murdock,Consumer
CG-125201,Claire Gute,Consumer
CG-125201,Claire Gute,Consumer
AB-101051,Adrian Barton,Consumer
SR-207401,Steven Roelle,Home Office
SR-207401,Steven Roelle,Home Office
CS-118451,Cari Sayre,Corporate
JL-158501,John Lucas,Consumer
JL-158501,John Lucas,Consumer
JL-158501,John Lucas,Consumer
BE-113351,Bill Eplett,Home Office
BE-113351,Bill Eplett,Home Office
BE-113351,Bill Eplett,Home Office
BE-113351,Bill Eplett,Home Office
AG-103001,Aleksandra Gannaway,Corporate
TZ-214451,Tom Zandusky,Corporate
TZ-214451,Tom Zandusky,Corporate
CM-118151,Candace McMahon,Corporate
CM-118151,Candace McMahon,Corporate
BT-113951,Bill Tyler,Corporate
BT-113951,Bill Tyler,Corporate
TT-214601,Tonja Turnell,Home Office
VG-217901,Vivek Gonzalez,Consumer
CD-122801,Christina DeMoss,Consumer
RD-198101,Ross DeVincentis,Home Office
RD-198101,Ross DeVincentis,Home Office
RD-198101,Ross DeVincentis,Home Office
RD-198101,Ross DeVincentis,Home Office
SC-203051,Sean Christensen,Consumer
SC-203051,Sean Christensen,Consumer
SC-203051,Sean Christensen,Consumer
SC-203051,Sean Christensen,Consumer
SC-203051,Sean Christensen,Consumer
SC-203051,Sean Christensen,Consumer
SC-203051,Sean Christensen,Consumer
SC-203051,Sean Christensen,Consumer
TC-211451,Theresa Coyne,Corporate
TC-211451,Theresa Coyne,Corporate
TC-211451,Theresa Coyne,Corporate
RK-193001,Ralph Kennedy,Consumer
RK-193001,Ralph Kennedy,Consumer
RK-193001,Ralph Kennedy,Consumer
RK-193001,Ralph Kennedy,Consumer
DB-129101,Daniel Byrd,Home Office
DB-129101,Daniel Byrd,Home Office
AJ-107951,Anthony Johnson,Corporate
AJ-107951,Anthony Johnson,Corporate
MP-179651,Michael Paige,Corporate
CM-124451,Chuck Magee,Consumer
CM-124451,Chuck Magee,Consumer
HG-149651,Henry Goldwyn,Corporate
HG-149651,Henry Goldwyn,Corporate
HG-149651,Henry Goldwyn,Corporate
BM-116501,Brian Moss,Corporate
BM-116501,Brian Moss,Corporate
BM-116501,Brian Moss,Corporate
LS-169451,Linda Southworth,Corporate
EM-138101,Eleni McCrary,Corporate
EM-138101,Eleni McCrary,Corporate
SD-204851,Shirley Daniels,Home Office
SD-204851,Shirley Daniels,Home Office
SD-204851,Shirley Daniels,Home Office
BT-115301,Bradley Talbott,Home Office
BD-117251,Bruce Degenhardt,Consumer
BD-117251,Bruce Degenhardt,Consumer
SZ-200351,Sam Zeldin,Home Office
SZ-200351,Sam Zeldin,Home Office
SZ-200351,Sam Zeldin,Home Office
SZ-200351,Sam Zeldin,Home Office
EJ-141551,Eva Jacobs,Consumer
EJ-141551,Eva Jacobs,Consumer
EJ-141551,Eva Jacobs,Consumer
NH-186101,Nicole Hansen,Corporate
NH-186101,Nicole Hansen,Corporate
LS-172301,Lycoris Saunders,Consumer
GH-144101,Gary Hansen,Home Office
GH-144101,Gary Hansen,Home Office
GT-147551,Guy Thornton,Consumer
SG-200801,Sandra Glassco,Consumer
MG-176801,Maureen Gastineau,Home Office
LC-168851,Lena Creighton,Consumer
JK-152051,Jamie Kunitz,Consumer
RR-195251,Rick Reed,Corporate
RR-195251,Rick Reed,Corporate
RR-195251,Rick Reed,Corporate
AC-104501,Amy Cox,Consumer
JK-152051,Jamie Kunitz,Consumer
SV-203651,Seth Vernon,Consumer
NG-184301,Nathan Gelder,Consumer
BF-109751,Barbara Fisher,Corporate
EM-138251,Elizabeth Moffitt,Corporate
EM-138251,Elizabeth Moffitt,Corporate
CJ-118751,Carl Jackson,Corporate
CJ-118751,Carl Jackson,Corporate
CS-121751,Charles Sheldon,Corporate
CS-121751,Charles Sheldon,Corporate
CS-121751,Charles Sheldon,Corporate
CK-122051,Chloris Kastensmidt,Consumer
CK-122051,Chloris Kastensmidt,Consumer
DP-131051,Dave Poirier,Corporate
DP-131051,Dave Poirier,Corporate
DP-131051,Dave Poirier,Corporate
NC-184151,Nathan Cano,Consumer
SW-202751,Scott Williamson,Consumer
JE-156101,Jim Epp,Corporate
MC-181301,Mike Caudle,Corporate
CY-127451,Craig Yedwab,Corporate
KB-165851,Ken Black,Corporate
KB-165851,Ken Black,Corporate
KB-165851,Ken Black,Corporate
KB-165851,Ken Black,Corporate
KB-165851,Ken Black,Corporate
KB-165851,Ken Black,Corporate
BT-113051,Beth Thompson,Home Office
PJ-190151,Pauline Johnson,Consumer
PJ-190151,Pauline Johnson,Consumer
MC-172751,Marc Crier,Consumer
MC-172751,Marc Crier,Consumer
RB-194651,Rick Bensley,Home Office
RB-194651,Rick Bensley,Home Office
RB-194651,Rick Bensley,Home Office
RB-194651,Rick Bensley,Home Office
RB-194651,Rick Bensley,Home Office
RB-194651,Rick Bensley,Home Office
DW-131951,David Wiener,Corporate
DW-131951,David Wiener,Corporate
DW-131951,David Wiener,Corporate
LC-169301,Linda Cazamias,Corporate
LC-169301,Linda Cazamias,Corporate
HK-148901,Heather Kirkland,Corporate
MT-180701,Michelle Tran,Home Office
MT-180701,Michelle Tran,Home Office
MT-180701,Michelle Tran,Home Office
BD-113201,Bill Donatelli,Consumer
KL-166451,Ken Lonsdale,Consumer
CB-120251,Cassandra Brandow,Consumer
SS-208751,Sung Shariari,Consumer
SS-208751,Sung Shariari,Consumer
BP-112301,Benjamin Patterson,Consumer
BP-112301,Benjamin Patterson,Consumer
BW-112001,Ben Wallace,Consumer
ZC-219101,Zuschuss Carroll,Consumer
CG-125201,Claire Gute,Consumer
CG-125201,Claire Gute,Consumer
CG-125201,Claire Gute,Consumer
TA-213851,Tom Ashbrook,Home Office
HF-149951,Herbert Flentye,Consumer
TT-212651,Tim Taslimi,Corporate
EL-137351,Ed Ludwig,Home Office
CM-118301,Cari MacIntyre,Corporate
MW-182201,Mitch Webber,Consumer
MW-182201,Mitch Webber,Consumer
AH-100751,Adam Hart,Corporate
AH-100751,Adam Hart,Corporate
MP-179651,Michael Paige,Corporate
MP-179651,Michael Paige,Corporate
RE-194051,Ricardo Emerson,Consumer
RE-194051,Ricardo Emerson,Consumer
PF-191651,Philip Fox,Consumer
PF-191651,Philip Fox,Consumer
PF-191651,Philip Fox,Consumer
LH-167501,Larry Hughes,Consumer
ML-182651,Muhammed Lee,Consumer
AH-101951,Alan Haines,Corporate
AH-101951,Alan Haines,Corporate
AH-101951,Alan Haines,Corporate
AH-101951,Alan Haines,Corporate
SB-201701,Sarah Bern,Consumer
DK-130901,Dave Kipp,Consumer
DL-128651,Dan Lawera,Consumer
TH-211151,Thea Hudgings,Corporate
TH-211151,Thea Hudgings,Corporate
TH-211151,Thea Hudgings,Corporate
KN-163901,Katherine Nockton,Corporate
KN-163901,Katherine Nockton,Corporate
KN-163901,Katherine Nockton,Corporate
RF-197351,Roland Fjeld,Consumer
RF-197351,Roland Fjeld,Consumer
PT-190901,Pete Takahito,Consumer
PT-190901,Pete Takahito,Consumer
CS-121751,Charles Sheldon,Corporate
CS-121751,Charles Sheldon,Corporate
CS-121751,Charles Sheldon,Corporate
CS-121751,Charles Sheldon,Corporate
BO-113501,Bill Overfelt,Corporate
BO-113501,Bill Overfelt,Corporate
DC-128501,Dan Campbell,Consumer
TR-213251,Toby Ritter,Consumer
TR-213251,Toby Ritter,Consumer
TR-213251,Toby Ritter,Consumer
TR-213251,Toby Ritter,Consumer
KC-165401,Kelly Collister,Consumer
KC-165401,Kelly Collister,Consumer
KC-165401,Kelly Collister,Consumer
KC-165401,Kelly Collister,Consumer
KC-165401,Kelly Collister,Consumer
JS-158801,John Stevenson,Consumer
KH-163601,Katherine Hughes,Consumer
KH-163601,Katherine Hughes,Consumer
CM-121601,Charles McCrossin,Consumer
AR-108251,Anthony Rawles,Corporate
KB-165851,Ken Black,Corporate
KB-165851,Ken Black,Corporate
KB-165851,Ken Black,Corporate
KB-165851,Ken Black,Corporate
JB-160001,Joy Bell-,Consumer
JB-160001,Joy Bell-,Consumer
EL-137351,Ed Ludwig,Home Office
MC-176351,Matthew Clasen,Corporate
MC-176351,Matthew Clasen,Corporate
MC-176351,Matthew Clasen,Corporate
DB-129701,Darren Budd,Corporate
DB-129701,Darren Budd,Corporate
CM-122351,Chris McAfee,Consumer
CM-122351,Chris McAfee,Consumer
MW-182201,Mitch Webber,Consumer
BO-113501,Bill Overfelt,Corporate
BO-113501,Bill Overfelt,Corporate
CK-125951,Clytie Kelty,Consumer
CK-125951,Clytie Kelty,Consumer
CK-125951,Clytie Kelty,Consumer
CK-125951,Clytie Kelty,Consumer
CK-125951,Clytie Kelty,Consumer
CK-125951,Clytie Kelty,Consumer
CK-125951,Clytie Kelty,Consumer
BE-113351,Bill Eplett,Home Office
BE-113351,Bill Eplett,Home Office
BE-113351,Bill Eplett,Home Office
BE-113351,Bill Eplett,Home Office
BE-113351,Bill Eplett,Home Office
BE-113351,Bill Eplett,Home Office
RD-198101,Ross DeVincentis,Home Office
HW-149351,Helen Wasserman,Corporate
HW-149351,Helen Wasserman,Corporate
LH-171551,Logan Haushalter,Consumer
DB-135551,Dorothy Badders,Corporate
RE-194051,Ricardo Emerson,Consumer
RE-194051,Ricardo Emerson,Consumer
MO-178001,Meg O'Connel,Home Office
AF-108701,Art Ferguson,Consumer
ND-184601,Neil Ducich,Corporate
TR-213251,Toby Ritter,Consumer
MM-179201,Michael Moore,Consumer
MM-179201,Michael Moore,Consumer
JL-158351,John Lee,Consumer
KH-166901,Kristen Hastings,Corporate
JG-158051,John Grady,Corporate
AJ-107951,Anthony Johnson,Corporate
AJ-107951,Anthony Johnson,Corporate
BD-115001,Bradley Drucker,Consumer
NF-185951,Nicole Fjeld,Home Office
JH-159101,Jonathan Howell,Consumer
JH-159101,Jonathan Howell,Consumer
HZ-149501,Henia Zydlo,Consumer
HZ-149501,Henia Zydlo,Consumer
KH-166901,Kristen Hastings,Corporate
KH-166901,Kristen Hastings,Corporate
KH-166901,Kristen Hastings,Corporate
KH-166901,Kristen Hastings,Corporate
KH-166901,Kristen Hastings,Corporate
CY-127451,Craig Yedwab,Corporate
AH-104651,Amy Hunt,Consumer
MS-178301,Melanie Seite,Consumer
AH-101201,Adrian Hane,Home Office
ES-140801,Erin Smith,Corporate
PA-190601,Pete Armstrong,Home Office
PA-190601,Pete Armstrong,Home Office
PA-190601,Pete Armstrong,Home Office
PA-190601,Pete Armstrong,Home Office
SZ-200351,Sam Zeldin,Home Office
SZ-200351,Sam Zeldin,Home Office
JK-152051,Jamie Kunitz,Consumer
JK-152051,Jamie Kunitz,Consumer
MS-178301,Melanie Seite,Consumer
MS-178301,Melanie Seite,Consumer
SW-207551,Steven Ward,Corporate
SW-207551,Steven Ward,Corporate
SW-207551,Steven Ward,Corporate
SW-207551,Steven Ward,Corporate
CC-124301,Chuck Clark,Home Office
LT-171101,Liz Thompson,Consumer
LT-171101,Liz Thompson,Consumer
LT-171101,Liz Thompson,Consumer
LT-171101,Liz Thompson,Consumer
LT-171101,Liz Thompson,Consumer
MH-181151,Mick Hernandez,Home Office
MH-181151,Mick Hernandez,Home Office
BT-113051,Beth Thompson,Home Office
PR-188801,Patrick Ryan,Consumer
PR-188801,Patrick Ryan,Consumer
PR-188801,Patrick Ryan,Consumer
PR-188801,Patrick Ryan,Consumer
PR-188801,Patrick Ryan,Consumer
VM-218351,Vivian Mathis,Consumer
VM-218351,Vivian Mathis,Consumer
CW-119051,Carl Weiss,Home Office
RB-193301,Randy Bradley,Consumer
RB-193301,Randy Bradley,Consumer
RB-193301,Randy Bradley,Consumer
RB-193301,Randy Bradley,Consumer
NM-184451,Nathan Mautz,Home Office
LR-170351,Lisa Ryan,Corporate
LR-170351,Lisa Ryan,Corporate
LR-170351,Lisa Ryan,Corporate
KN-164501,Kean Nguyen,Corporate
KN-164501,Kean Nguyen,Corporate
KN-164501,Kean Nguyen,Corporate
KN-164501,Kean Nguyen,Corporate
KN-164501,Kean Nguyen,Corporate
KN-164501,Kean Nguyen,Corporate
SS-205901,Sonia Sunley,Consumer
MP-181751,Mike Pelletier,Home Office
BT-116801,Brian Thompson,Consumer
VS-218201,Vivek Sundaresam,Consumer
VS-218201,Vivek Sundaresam,Consumer
VS-218201,Vivek Sundaresam,Consumer
